Size,Bedrooms,Location_Score,Price
3707,5,7,333610
4289,4,9,347934
4802,4,9,416034
4028,4,6,321726
2105,1,3,194792
1844,4,1,179527
2743,2,3,218840
3248,4,10,320426
1446,2,2,150496
4915,3,5,372794
4499,1,8,357745
4109,1,5,319494
2234,5,1,208611
3491,3,3,266663
2350,2,5,225809
3808,3,7,327482
1226,1,5,183436
1047,2,10,207200
4089,3,5,336516
3959,1,7,326776
2462,2,8,252050
2830,2,8,280870
4779,1,7,347140
1186,2,3,129109
3392,1,2,253702
3271,4,1,255516
3877,4,6,323354
3535,2,9,327465
2932,2,3,227948
3924,1,5,303748
1848,2,9,272122
3032,5,9,331745
2252,4,7,251459
2413,2,4,218202
1978,2,2,173254
2612,3,2,194433
2016,2,4,193556
3235,5,1,256863
2881,4,4,240069
1269,3,6,184249
2630,1,6,229727
1309,1,7,202231
4203,4,5,311051
3043,1,9,306040
2574,5,2,239129
2095,2,2,179899
4864,4,4,342896
3892,3,4,306726
2695,2,4,258786
4258,1,1,298025
3533,1,4,270543
4262,3,5,314852
2445,5,9,283768
3167,3,3,228001
1219,4,3,152614
1052,3,5,174358
2757,1,10,287334
2474,5,6,249693
4483,5,3,328317
2666,3,1,204259
2260,4,10,294332
3805,1,8,305348
3785,2,1,267147
1719,5,2,180257
1405,3,3,171764
3655,4,6,291913
4068,4,4,326645
3469,1,4,276595
3759,5,9,378048
3294,1,6,267208
1071,2,2,124775
2853,2,7,245887
3232,2,3,239246
3053,4,9,334164
2229,5,6,250875
2567,1,8,252454
4682,1,1,301096
3953,2,2,276726
1386,5,6,175663
2791,5,3,218627
1698,3,1,176501
4147,5,6,353399
2200,5,5,212732
1826,1,9,234396
2822,5,6,265364
1348,5,5,208732
2278,1,1,185613
4908,5,1,313830
4773,1,1,305453
1307,3,7,199733
4416,4,6,350224
2150,1,5,204848
2960,1,4,243372
3334,5,8,308938
1765,1,8,205432
1724,2,5,177501
3809,2,4,274713
2619,3,2,222284
4558,1,7,359642
1382,5,5,216007
4477,5,3,325422
3435,4,9,342271
1524,3,9,231905
4628,5,10,410893
3686,4,8,346425
3985,5,1,292980
4697,4,3,336476
1275,2,2,134546
3547,2,4,281486
3764,5,2,303664
1336,3,8,214429
2973,1,1,207719
3979,3,4,316271
1480,3,5,168223
4968,1,10,398000
1910,2,4,180788
2996,2,8,287977
4344,1,2,310897
4991,4,9,419163
4129,3,2,263430
2351,5,2,203269
3033,2,2,209164
2754,5,10,328574
1108,1,8,181662
4350,5,3,323638
4757,5,10,414710
1327,3,10,234437
2799,1,8,231558
1314,5,7,216116
4545,2,10,379023
2134,1,4,214387
3746,2,7,320341
1780,4,8,248475
4300,5,6,339077
2520,1,6,224066
1155,2,3,161105
2496,5,5,258251
2724,3,10,304533
4343,2,2,300461
1886,2,5,210609
4073,4,5,304266
3805,3,7,341383
1721,4,4,193739
4582,3,6,352216
1912,2,9,239328
4357,4,4,290806
1870,5,6,237127
1012,3,9,190624
3655,2,10,344370
1497,1,1,127546
2756,3,8,277647
3285,3,1,233262
2117,5,4,208199
4409,3,3,312061
3828,3,4,289186
2194,5,7,239093
3004,5,9,332793
3653,4,9,330628
3708,2,10,353831
2647,2,1,212373
2590,4,10,313358
3896,2,1,256617
3983,3,9,351168
2490,4,4,231982
3675,4,3,291658
1142,2,9,203464
2224,1,5,223077
4251,2,6,328713
3761,1,1,269807
4435,4,1,301573
3526,1,7,299318
1564,3,10,248292
3518,5,8,355432
3431,1,8,297472
2715,5,7,296341
3973,3,9,341386
1416,5,1,156457
2848,3,2,215478
3355,5,3,267180
3696,5,5,299621
2717,2,4,246323
2390,1,4,207041
4072,5,8,366553
2067,4,8,245447
3786,2,7,319216
2866,1,1,230163
2121,2,10,254867
4791,1,4,323652
2288,3,1,185706
4871,5,5,368286
2806,4,3,249612
3187,2,3,249994
2504,2,4,228877
4308,2,2,278085
4021,2,7,335573
2016,5,4,220724
1952,1,5,212674
3951,5,2,287624
1071,3,6,178448
2690,5,9,310095
4261,5,8,352170
2291,3,8,232625
2344,5,2,195565
3154,1,4,243110
4303,4,8,381236
4113,3,1,311088
4773,2,8,365008
1882,1,3,177837
1138,4,8,198997
3662,1,6,305317
4754,1,7,366898
3910,2,2,262351
3320,4,1,236682
2504,1,6,238054
3463,2,3,281603
3553,3,4,272843
1732,2,9,213329
2748,5,3,261945
4924,2,2,333659
1423,2,2,133706
4478,2,2,308495
2591,1,6,256725
1389,4,2,160856
1341,2,7,217488
1945,2,7,235579
1613,5,7,230232
1492,5,2,172658
1191,3,7,196588
1498,3,10,253071
1821,5,8,243806
2735,4,8,300992
2256,3,2,202479
2968,4,5,269983
1226,5,6,191679
2394,3,9,270219
3186,2,6,284085
3903,5,10,385346
1816,3,6,223365
4220,4,10,370282
4186,4,10,355316
2473,3,6,259746
2086,4,9,304544
1103,3,10,216012
2874,3,7,271745
1870,4,1,185807
1667,1,1,135436
3042,2,4,274542
1272,5,2,164784
2029,2,3,191050
4218,5,7,344288
3231,5,7,319781
2051,2,3,185887
2573,3,2,224288
4190,4,1,295486
1292,1,9,228971
4442,1,10,379484
4315,1,3,347495
4651,2,9,390874
4797,2,4,342044
4289,3,10,373614
3224,1,6,289350
4370,3,7,348000
4747,1,10,380736
3105,2,6,268219
2292,4,1,191717
1307,4,6,229096
4641,4,6,366437
4359,4,5,328034
1976,5,3,220131
4176,1,10,366627
2251,4,3,231971
2270,5,10,317176
3747,5,7,309973
2517,5,8,245223
3130,3,3,281372
2209,3,3,195140
3299,5,7,284472
2378,4,10,281027
2773,1,7,249135
4943,2,9,385562
2719,3,6,273786
3042,4,7,286709
1795,4,10,235481
1896,2,1,165288
2961,2,7,265282
1209,4,2,146709
3863,2,7,320268
4879,4,3,356632
3656,2,9,325219
3494,2,5,295166
3507,4,7,291423
1967,5,8,266831
1471,4,2,183033
4791,1,1,301096
3417,2,7,288571
3947,3,6,306185
4563,2,6,347767
1922,1,2,189341
1136,3,3,145413
1366,3,4,189971
3959,4,3,280679
1183,5,2,148876
4659,4,3,332296
4358,3,6,346145
3519,3,9,325958
2398,5,4,253599
3701,2,6,323985
3796,5,1,272177
1536,4,6,198992
4582,2,3,310093
3849,4,9,367965
2602,5,4,235124
2273,2,7,221729
3967,5,4,293667
3557,1,6,302854
3677,3,7,298369
4049,2,2,276466
2096,3,10,271332
2305,1,6,205018
1915,2,8,238484
4431,3,6,341681
4081,3,2,260440
4282,2,4,317028
4906,3,1,326237
1151,3,7,195320
2028,2,8,248964
2218,3,10,279771
2977,3,2,244802
4354,4,10,373512
3511,4,5,274597
4184,1,8,326780
1270,4,8,201317
2186,4,5,259629
1459,1,8,195900
1104,3,6,172373
4764,3,5,349685
4627,4,4,335998
4353,1,5,349878
2710,3,4,214615
3209,5,1,278230
3398,2,3,262070
1433,2,8,226072
3899,2,7,325255
1139,4,7,209179
2494,2,3,200534
4203,2,9,339825
1086,5,6,228196
2711,3,8,309252
3230,5,8,300693
3415,4,3,281498
1128,2,4,173768
2269,3,6,248352
4672,2,2,310475
2601,2,7,290417
1669,4,2,183764
4970,2,5,344581
4449,1,4,311646
1148,3,9,196350
1984,3,2,182589
1851,1,7,215453
2456,4,7,274130
1627,2,7,222459
4797,2,1,315675
2492,3,8,275020
3493,4,2,280299
3044,4,5,268812
4552,4,2,281704
1883,2,5,235814
3341,4,7,293388
2788,1,6,264831
4214,5,5,330590
1249,4,4,193420
3925,5,8,336824
1947,2,8,226688
1974,4,1,171233
2325,3,10,289564
4096,2,2,288145
3836,1,3,285278
1983,1,1,166051
1888,5,3,213380
3937,5,10,386081
4972,3,8,416317
3117,3,4,266006
3672,1,7,313685
1874,4,7,260205
4183,1,5,332111
4435,1,1,294531
2326,3,10,260382
1470,5,4,163244
2987,3,7,293540
1090,3,5,179308
1529,3,2,150608
1660,1,8,223308
1738,4,2,163202
3773,1,8,332232
1871,2,2,182523
2686,3,5,258176
1191,3,4,169583
2986,2,1,214888
4623,3,8,372974
4313,3,10,398036
3185,3,3,260473
1344,2,4,174521
4251,1,4,308847
2008,3,5,225171
4783,4,3,353533
3550,2,9,318080
1202,5,4,183991
1572,2,10,235208
1191,1,4,159257
3052,2,6,285128
2913,5,8,278874
4308,4,7,339142
2716,5,4,240909
1310,2,4,154544
3596,5,5,302364
3103,2,10,340535
1442,4,5,209776
2260,4,1,184291
1869,1,8,241483
4932,4,10,415951
4268,3,5,333556
1584,5,3,169487
2594,5,3,214889
3799,2,4,300935
2537,4,7,267342
4520,1,5,338838
1359,1,1,156856
2723,1,5,237567
3866,3,5,304855
3077,4,6,310379
2802,1,7,265354
3011,3,5,253500
3155,5,2,263785
1843,2,2,168584
2625,4,4,228910
3764,4,1,269545
1890,5,7,251900
2991,4,1,212162
2982,4,3,231363
1959,4,10,266749
2468,4,7,246899
3940,3,6,302858
2461,3,7,258141
1731,2,5,213141
4961,4,8,409870
1605,5,6,213645
3504,1,4,289438
1614,2,1,176724
4806,1,2,322668
3745,1,6,296757
3004,4,4,283639
2719,5,3,263728
4566,1,7,357100
1673,1,7,226992
2270,2,2,181780
3590,5,8,303491
2587,5,1,199782
3904,1,10,353298
2611,5,7,274437
1896,2,10,269227
2462,2,1,170815
1277,2,3,131858
1551,4,3,188984
2636,1,10,265261
3158,5,2,248838
3432,2,10,331968
4904,1,5,340442
1760,1,4,191667
4262,4,6,312171
4561,5,2,350528
3741,5,4,297097
2449,2,7,249895
1404,2,1,180603
2358,1,3,182501
2232,5,1,180923
1021,5,2,167117
1677,2,9,210503
3658,3,10,355327
3028,1,5,247305
2231,5,4,202307
3055,4,4,270652
3749,4,8,345793
4758,3,3,332920
2808,2,4,271436
1528,2,2,144827
3037,2,6,284848
3649,4,9,347360
2676,2,4,248372
1656,4,6,205238
1165,3,4,142479
1848,1,2,157169
1495,5,6,208793
1589,3,7,224663
1428,4,4,181659
3821,3,7,329276
1162,5,8,238983
3413,1,3,255286
4597,5,2,316864
2262,4,5,239704
1071,5,2,122812
4516,3,10,365030
1654,2,5,190689
4893,3,10,395656
4580,4,6,349876
4866,1,8,392321
1268,5,6,206293
2776,1,4,232645
3462,4,3,274344
2268,5,2,202032
2015,3,1,188490
3722,3,2,282988
2083,4,2,209013
1005,5,5,189423
4780,3,9,394810
1981,4,1,168576
3617,4,4,288340
4888,1,10,401149
1406,3,7,195189
4288,5,10,413848
2953,3,3,267172
3073,3,8,296848
4886,3,3,354763
4076,4,8,362200
1985,2,2,171800
4603,2,5,346330
1389,1,4,152836
1709,3,9,227249
3618,2,3,278053
2471,1,5,235882
1753,4,10,298061
3193,3,9,312317
2411,5,6,247615
3832,4,2,295441
2272,1,1,178224
1525,4,1,146535
2485,5,7,260462
3060,4,2,240307
3950,1,7,338316
3431,5,1,263024
1555,5,4,180249
3934,4,10,394220
4470,5,4,324889
1018,4,5,159840
1574,3,10,261205
4562,5,1,335563
3798,4,7,335203
2003,3,2,165790
3466,5,2,269753
4408,3,8,344894
3466,5,9,375571
2938,1,6,266207
2939,1,1,223972
2635,4,1,206195
2698,2,7,291985
4999,1,8,377412
3169,2,3,235567
1431,3,9,231123
3091,3,4,272750
2895,2,4,276680
2943,4,3,271364
2340,5,8,289926
3428,2,9,311121
1144,2,1,116604
4398,2,2,286732
3410,2,1,238240
2073,2,4,174950
2088,4,10,294881
3402,1,7,279731
1799,5,7,217728
4235,1,6,320662
4212,2,5,300464
3873,1,4,298314
2151,4,8,243059
3445,3,7,314772
2956,1,10,316673
3927,5,1,273109
1462,4,6,192338
2774,3,2,211667
3045,4,4,246016
4907,2,5,349044
1807,3,8,236360
1186,5,6,173554
2743,3,2,212520
1731,5,5,213916
2935,2,5,257270
2213,5,6,205642
2411,4,1,210054
1428,1,8,224976
3905,4,3,286660
2307,4,5,209326
4935,3,7,370284
3284,2,3,242291
2217,1,10,283847
2310,5,6,234095
1770,3,5,198129
1757,2,7,243023
1135,1,10,214164
1791,4,3,192483
4854,2,2,321182
1170,2,4,173165
3206,2,3,256360
3248,4,4,300203
4558,5,7,402339
2580,3,5,248705
1961,5,4,212491
4847,1,6,359804
3630,3,7,308003
4575,1,5,335756
1875,4,7,212118
3418,5,3,265218
1102,2,7,196897
2001,3,3,203120
2148,2,6,225490
4384,1,8,360483
4023,2,6,343742
3845,2,10,346465
2481,4,3,202521
4301,4,5,344458
1657,5,9,255893
3929,1,8,342845
2220,4,6,223041
4956,4,9,385296
3780,5,2,287974
1422,3,9,229024
3619,5,10,350592
4681,2,10,415751
1170,2,6,178351
4453,4,9,401115
3220,4,4,284173
3710,5,5,294151
1452,5,2,154296
3397,1,3,235616
4973,2,1,325118
2975,5,4,265221
2657,3,2,238101
3541,1,2,260976
3667,5,1,248880
4075,4,10,366819
4164,5,2,271543
3966,4,4,312700
3053,4,6,324511
1287,2,7,196312
2641,2,7,265067
4217,5,7,355590
4854,5,4,363037
2447,3,5,235006
2913,1,3,239917
1607,1,1,133763
1456,5,8,216835
2764,2,10,278812
2225,3,7,245762
2235,1,9,240162
2029,5,10,298238
3671,2,4,277085
3423,2,5,251614
4962,2,5,341068
1446,4,7,214325
1834,2,9,251485
4177,5,8,369158
4722,3,7,358764
1810,5,1,166931
2424,2,10,270874
4167,3,6,341849
2411,1,10,277294
1958,1,9,236188
2475,5,7,258858
3896,3,1,261955
1808,5,9,255527
1978,3,3,214012
4972,3,9,406398
3463,5,4,283100
1725,3,9,235031
4575,2,8,394278
3501,3,7,322420
4362,3,4,337780
4605,5,9,406460
2216,1,4,205050
3197,4,1,257816
2903,3,6,248132
3806,4,4,323564
1778,3,10,265032
1972,5,3,210888
3810,5,5,304145
4049,3,3,311414
2538,5,9,309075
2416,5,6,245233
4387,3,3,304240
3123,1,5,245645
1598,3,8,233119
4341,1,8,350577
1224,5,6,228037
2553,1,5,209638
3160,5,5,269940
3298,1,1,230080
4304,1,2,300175
1840,3,4,206296
2814,1,6,256967
1713,5,7,235935
2106,3,1,182076
1124,1,8,206940
4246,3,1,278956
2092,4,9,257955
4118,3,4,321241
3931,4,7,360135
2279,4,6,234436
2750,3,9,296117
1029,5,2,140773
3328,5,7,319721
3971,5,5,298930
3017,2,7,275664
4308,4,1,286786
4319,3,10,375814
3415,5,9,297666
1494,5,1,190066
4096,3,5,282387
2609,4,8,287593
1717,3,1,141441
4561,2,7,339379
2016,2,2,182870
4565,3,7,373618
2337,4,7,240717
1605,5,9,228629
1374,2,6,169276
3686,2,4,287520
2960,4,7,272292
2048,2,7,251730
2357,2,4,200543
4426,4,2,319427
1115,3,9,233920
3095,5,8,310782
4809,5,5,338594
2801,2,5,256051
3146,5,1,238605
2482,3,9,278475
2546,2,10,311090
2620,5,8,286773
3452,1,5,285301
4285,1,10,359319
1684,1,6,194990
3950,1,10,369347
3550,1,10,334544
4792,2,8,383881
2471,4,6,268566
3941,4,10,391502
2599,2,4,212612
3305,2,3,247876
3891,3,7,351421
3168,4,2,278287
1809,1,7,211520
1977,2,1,172920
3101,1,10,315317
4066,4,5,326814
2354,5,9,286413
1783,5,1,194622
1240,2,8,174988
2778,3,9,284071
2553,1,9,282231
1482,2,8,206656
2012,3,4,209897
1186,1,7,200598
2881,4,1,248051
3703,5,7,334311
3309,3,6,312792
1952,1,5,204727
2387,2,1,184796
1490,1,8,186353
1430,2,10,216450
1238,5,1,146970
3351,5,1,252934
3345,1,3,255691
1075,1,8,216297
4771,2,8,389816
2356,2,7,259866
2923,3,5,288569
4046,3,8,341953
2781,3,2,216416
3689,1,8,337786
4545,3,2,319537
1826,1,10,245634
4994,5,5,373791
3330,4,4,273920
1590,5,1,162985
3119,1,5,260908
4334,1,7,337238
3750,4,1,275831
2902,2,2,236298
2910,2,9,287029
1574,2,5,202239
4047,3,7,318279
1891,2,2,182106
3059,3,7,296256
1140,3,7,190744
2789,2,7,270310
4626,2,5,337797
1016,4,9,203185
2086,4,2,194307
1252,3,4,159405
1464,4,2,180293
1375,3,8,182211
2827,1,1,204331
4028,3,9,327888
1519,3,5,174992
2860,4,3,234347
1089,1,4,169543
1719,5,1,188255
3851,5,3,298640
3843,5,8,348107
1629,1,2,172012
2884,2,2,241170
4246,1,9,348678
1075,4,5,183841
4684,3,5,334853
1925,3,1,165408
4734,4,6,375613
3447,4,8,312484
2805,3,6,259925
1969,2,7,203568
2094,2,4,211462
3028,2,2,218161
4251,4,1,280233
4195,3,6,355078
2404,3,9,264889
4364,3,10,394487
3844,1,5,313688
1194,1,2,148459
4982,5,1,330362
1227,1,3,139942
4502,2,4,311400
2459,2,7,226527
4858,2,9,404483
1460,2,8,223157
1617,5,9,253004
4092,2,7,292028
1063,4,10,220491
3212,4,8,320043
3074,4,8,322998
4382,1,1,288583
4059,3,9,360858
1284,5,2,149017
2683,4,7,279828
3328,4,10,332847
1837,2,10,240909
1830,4,5,194138
2187,2,4,195164
4969,2,1,323323
3965,3,1,252431
1223,1,3,141738
1783,2,1,178767
4217,2,8,329338
4012,3,3,302338
1949,2,10,265657
4939,5,2,337580
4101,1,6,329382
1044,5,4,164379
2810,4,4,262429
1470,1,2,132478
3081,4,2,272385
3700,2,6,326558
4498,3,5,306454
1829,5,9,274036
2909,4,4,246794
3268,2,5,294887
2891,5,1,244683
3581,5,2,257742
1691,4,3,193176
2390,2,5,218987
1931,3,5,219620
1840,4,4,202690
4814,5,10,404757
4058,5,3,287845
2938,1,9,295351
2573,2,1,205611
3629,1,6,294082
4187,3,7,332738
3286,4,10,327051
4406,5,4,318856
3488,2,10,345441
1147,5,3,129960
2032,1,8,250875
2311,1,9,259410
1387,4,1,157174
4121,2,10,375346
2873,2,9,295409
4588,4,7,363549
1915,1,1,177341
2878,1,7,243170
3685,1,5,308776
4658,5,10,391050
4748,3,7,367515
1277,1,9,230319
2977,3,8,327291
2859,3,6,270679
4036,2,2,261480
4371,4,8,381358
2825,5,4,255664
3636,3,8,310869
2833,5,7,289937
3696,2,4,265153
1617,1,8,218775
2630,3,2,202696
3182,4,9,289580
1579,2,6,174024
2170,5,7,244386
1489,1,10,236978
3525,5,1,280061
2182,4,3,230513
1383,3,10,211470
1162,4,5,174732
3488,5,7,310246
2876,5,1,227205
2212,4,9,291756
3462,4,5,295517
2362,4,3,231116
2630,1,7,289672
2204,5,10,261727
1287,2,8,197225
2857,1,10,306418
1186,1,10,218298
2907,1,3,246079
2161,2,7,232292
1129,4,7,199539
3241,5,4,265706
3363,3,10,349107
4856,3,9,398431
2887,5,1,250406
1143,2,1,148316
1015,3,5,146525
4373,1,3,327124
3470,3,10,352466
1244,5,9,224851
1926,1,5,213918
4178,3,7,336281
4159,5,1,313365
3176,2,2,240287
1906,5,4,223619
1886,2,9,234837
1340,1,5,176225
3051,5,5,290839
4398,4,9,384516
2433,4,8,280070
4950,4,2,326103
1305,4,7,209818
1907,4,1,164031
3654,2,10,342424
4792,5,9,397206
4296,1,3,296730
2371,4,2,182275
4039,4,4,312346
1320,1,4,159387
1558,1,3,140169
2204,4,2,205318
3665,2,5,305640
3758,1,4,287629
2409,5,5,257235
2641,5,8,279145
4863,2,2,319958
4843,3,9,398262
2131,2,10,268739
3578,4,1,223654
3457,3,8,304036
4367,4,5,353385
1817,5,2,174114
2194,1,8,240996
4402,4,5,339318
3540,5,10,331894
4266,2,10,397002
1011,4,3,150080
1194,5,7,191853
3537,1,4,281576
3842,4,10,357649
3928,5,6,332281
3229,4,10,352582
4009,1,8,327332
4888,4,1,341541
1655,4,2,167617
2921,5,8,302073
4387,3,7,358896
3741,4,10,351880
3077,3,9,293598
2619,2,2,217747
4749,4,8,404272
4867,3,6,377752
4864,2,1,322168
2119,5,4,214086
4452,4,2,322925
1777,5,7,239222
1443,2,9,235093
1297,5,6,201330
1807,5,4,214301
2760,1,5,235751
1844,2,1,172630
2015,5,4,196855
2384,3,10,279180
2397,2,3,199389
1553,1,9,275238
3350,4,6,307282
1420,5,4,169742
2269,3,3,187934
4791,1,4,308364
2260,2,8,235904
4605,5,5,342518
1184,1,1,109569
1467,1,5,171342
3801,3,8,347567
3410,4,4,277513
2306,4,2,215993
2576,4,3,212823
1335,2,9,211011
3209,1,7,271380
4231,2,3,308190
2497,1,5,227132
4672,3,3,355196
4393,3,10,374593
3059,2,4,237355
2447,2,8,266801
4144,3,3,299556
1587,5,3,191887
2881,4,8,293124
1200,4,10,227889
1521,3,10,231030
2887,4,7,280306
3552,5,7,299654
4809,5,10,433415
2711,1,2,229595
1787,2,7,233412
4110,4,10,368632
1059,5,10,218526
1577,2,3,176336
1320,2,7,181725
2458,1,4,234949
4707,2,8,339633
4747,2,8,370570
4479,3,6,332981
3037,1,3,255553
1922,1,6,227202
2409,4,6,258915
2694,2,3,253434
1568,4,4,188550
2101,5,2,209518
4265,2,1,259286
4356,5,2,307998
1526,3,7,212950
3571,2,10,324799
3660,4,5,306832
4227,4,9,341818
4411,2,3,318051
3172,4,2,242080
1870,2,4,181689
1279,1,2,150100
3964,4,7,360157
4977,2,10,422227
3669,2,6,291278
3893,4,8,354672
2892,1,5,245760
4729,4,2,343391
2751,2,4,240866
4981,1,1,291931
1673,5,2,175019
2151,3,4,200170
3361,4,6,286391
1331,2,4,161676
2173,1,4,207763
3039,1,10,320570
2477,5,10,290968
1035,4,2,159940
2708,1,9,254863
2443,5,10,284581
4093,2,8,375373
3253,5,8,300510
3686,4,5,323069
3895,5,3,299360
2379,1,6,232887
1439,1,9,230978
3776,3,8,345727
2119,5,7,270956
3988,2,8,335694
1163,4,4,170294
1147,3,6,178597
4601,5,5,338371
3341,2,2,249609
1194,3,8,202226
1662,1,3,140029
1479,4,5,210590
4948,5,8,404621
1122,2,9,195596
2423,1,9,271136
3746,3,5,294438
1964,4,2,191222
4523,3,7,381958
3708,3,7,326381
4175,2,8,341444
2778,1,8,258435
2485,5,5,238534
4814,2,1,322880
3014,4,4,259851
4789,3,4,352846
1709,4,3,181255
3443,2,8,298149
1911,2,3,194534
2360,5,5,230866
4052,3,2,281481
4670,2,6,335141
4213,4,6,326621
3364,5,8,336635
2734,4,8,302417
4629,3,1,322822
2823,5,5,282573
4598,5,2,319589
2579,5,10,313930
4472,1,5,344393
1680,5,10,245911
2333,4,9,279556
3542,4,4,285186
1555,3,8,194679
1609,2,1,155334
4844,2,8,371481
3156,1,6,288568
4866,5,8,386864
1371,1,6,188486
3902,3,3,291782
1615,3,8,199905
3815,2,5,295944
2914,3,10,316059
3253,5,5,303002
1846,4,7,232578
1042,3,6,190691
1864,1,9,246260
2268,5,7,266962
4358,3,3,322132
2378,3,5,229781
1784,5,9,239362
1475,3,10,262296
1082,4,2,155624
2133,2,1,175622
3237,5,8,326107
1799,1,8,230910
1935,3,2,168937
4980,2,8,383932
3298,1,5,289796
4795,1,2,314670
3338,4,7,312528
2668,2,7,282294
4272,5,3,318475
4868,2,1,299429
1325,2,4,167949
2534,1,2,193324
4480,4,4,313126
4678,4,8,395945
4861,2,2,319205
2985,2,1,174471
2964,3,3,247002
1836,1,10,250787
1507,5,7,249611
3778,5,6,323837
4672,4,6,379614
3119,1,7,290648
2270,4,8,254658
1640,5,3,192224
4795,2,3,327283
3987,1,10,344033
2878,1,8,271151
1607,3,7,205565
4658,2,10,392754
2958,2,5,257829
1565,4,4,180003
2367,1,6,230227
4996,4,9,381660
3101,2,6,259923
2753,3,8,278263
3575,1,1,268825
3658,2,6,312398
4603,3,2,300490
2581,5,3,258272
2986,2,6,269275
3240,5,2,239980
4966,4,4,357116
3105,5,6,305026
4508,2,5,318394
4182,5,6,328557
1128,1,6,198494
2872,2,8,288046
1705,3,9,233175
4996,5,5,373206
1851,1,6,211832
4397,4,6,346948
1007,4,6,200597
3076,5,2,250283
2135,4,4,226705
3994,3,1,275949
4744,2,1,306639
3178,1,1,237294
3235,5,7,320458
2698,4,1,190396
3756,2,6,307510
2498,3,2,240645
4435,4,6,345057
4275,4,6,350561
3259,1,3,266658
2644,3,8,260577
1275,3,4,163150
4144,5,7,328621
2702,1,4,231666
2795,5,1,230522
1242,1,6,186751
4858,3,5,381506
4173,1,9,354602
4034,1,9,329410
3732,1,8,308385
1170,2,7,177065
1652,2,2,165715
2932,3,8,326849
3235,1,3,245669
4512,3,6,371210
2109,2,10,263739
2499,1,7,232526
3099,5,6,277704
3158,2,5,256963
2972,2,4,246766
3924,2,2,282283
4925,1,9,381371
2066,4,7,255159
3258,5,7,323608
3035,5,4,262799
4271,3,5,342322
4881,1,6,329916
1857,2,2,137476
4823,4,4,363641
3674,1,4,272371
2049,1,4,230504
4990,4,7,388107
1298,2,7,179895
4148,1,7,357700
1923,5,7,250986
1136,5,2,175031
2043,4,5,213352
3487,2,10,339816
1210,4,2,137366
3799,1,5,268761
2574,5,6,274836
3482,3,3,262247
1779,4,6,204013
2230,3,5,205677
3486,3,4,282040
2802,5,10,316062
3713,4,9,338398
2065,3,8,238137
1410,1,7,206991
4594,2,1,262466
3853,2,9,352114
3657,5,9,354828
1426,4,6,182844
4346,4,7,328285
2471,2,3,222378
3949,1,5,284842
1941,2,7,250650
2907,2,1,247121
1741,4,1,173451
2392,3,5,233078
2243,1,9,253864
2600,4,7,244410
4938,2,1,312614
2255,3,5,220869
1327,1,8,191807
2466,5,8,284176
3099,1,2,231919
4957,1,7,384642
2966,2,10,301646
1375,2,5,187789
1262,5,9,228219
1266,5,3,177246
3406,5,1,254134
4388,4,4,356070
4395,4,7,323125
2944,2,1,226584
4979,2,2,341796
4737,5,5,342848
2893,4,9,332024
2901,3,1,220385
3699,4,4,293079
4634,2,3,327269
2652,4,5,265912
2444,2,5,234183
1045,5,10,228760
4892,5,2,352167
1599,5,5,219482
1719,3,9,245998
2912,3,5,237385
2292,2,10,259321
1600,1,2,171270
1380,3,7,199829
1117,2,6,166870
4637,4,7,378449
3163,5,8,317889
4701,5,10,406777
1259,5,5,199103
2098,2,2,165879
2503,5,7,244163
3352,3,7,325138
3054,4,8,285857
1365,5,7,191116
2657,2,10,287957
3570,4,7,318055
4419,5,9,378774
2461,1,8,254623
3024,5,2,224879
4286,3,2,310006
3476,4,7,290855
1790,3,10,254837
4569,1,10,386958
4611,1,3,325283
1746,3,1,165710
3414,4,9,314375
1312,1,3,144431
1537,1,1,131290
1920,5,6,207404
2077,2,4,210383
4612,1,1,284250
2490,4,4,236730
3912,4,8,343933
4235,5,7,339712
3829,4,1,253409
3381,5,10,339023
4618,1,9,356197
1797,1,6,219681
1347,1,2,162524
1272,1,3,160345
4010,2,7,335736
1719,2,3,176869
2773,1,3,207931
4485,4,5,356663
3547,5,3,302912
4164,3,3,298108
1684,5,5,208655
3126,3,5,259182
1621,3,9,231081
3039,1,1,198086
4288,3,1,285061
1946,1,9,248790
3405,2,5,285127
3665,4,4,297010
1506,3,2,123680
2582,4,9,289820
4252,1,6,336797
3623,3,9,336018
4317,5,5,357881
1243,2,4,160654
1505,2,7,211207
1421,3,5,171009
4391,2,8,368343
4158,5,8,374701
3264,4,2,242496
4561,5,5,331608
4590,2,10,382737
4349,4,8,352477
2872,5,3,257583
4793,1,7,357316
4056,1,3,298576
2192,4,6,216142
1329,4,2,144025
1649,4,6,200992
2464,1,6,242334
1390,5,8,193354
2519,4,5,241829
1380,1,1,128533
4377,4,8,374273
1741,4,9,247806
3010,4,1,216182
1819,1,5,162068
1672,5,6,207040
3560,1,4,253998
2771,1,2,195423
3996,4,5,308777
2211,3,4,227814
1929,3,7,212412
2539,3,6,224125
1912,1,3,171907
1643,4,9,237973
1426,3,4,171121
1501,2,5,175156
1729,2,3,172779
2283,2,8,257382
4584,5,7,361119
3118,4,7,310932
3525,1,8,308504
4249,1,7,352141
1456,4,3,176753
3236,5,3,247896
1290,4,2,125175
4591,5,1,330524
4836,3,5,343113
1919,3,4,199492
3339,5,2,252909
2969,4,1,248586
1755,3,3,181629
2658,4,6,242195
2834,3,2,222742
2306,4,10,302169
